,station_id,bikes_available,docks_available,time
34053225,76,2,13,2014-08-15 15:13:02
34053226,76,4,11,2014-08-15 15:14:03
34053227,76,4,9,2014-08-15 15:15:03
34053229,76,10,6,2014-08-15 15:17:02
34053230,76,10,4,2014-08-15 15:18:02
34103751,77,18,7,2014-03-19 18:24:01
34103754,77,19,6,2014-03-19 18:27:02
34103766,77,20,5,2014-03-19 18:39:03
34103773,77,21,4,2014-03-19 18:46:03
34133577,77,2,24,2014-04-10 18:17:03
34133580,77,3,23,2014-04-10 18:20:02
34133602,77,4,22,2014-04-10 18:42:02
34204111,77,1,25,2014-05-29 17:59:03
34204112,77,0,26,2014-05-29 18:00:02
34242810,77,4,21,2014-06-25 14:58:03
34242811,77,5,19,2014-06-25 14:59:03
34242813,77,11,14,2014-06-25 15:01:03
34242814,77,12,13,2014-06-25 15:02:03
34242963,77,14,11,2014-06-25 17:31:02
34242964,77,13,12,2014-06-25 17:32:03
34243012,77,15,10,2014-06-25 18:20:03
34243023,77,16,9,2014-06-25 18:31:02
34243027,77,17,8,2014-06-25 18:35:03
34244124,77,22,3,2014-06-26 12:52:04
34244125,77,23,2,2014-06-26 12:53:02
34244163,77,24,1,2014-06-26 13:31:02
34260290,77,10,15,2014-07-07 18:18:03
34260324,77,9,16,2014-07-07 18:52:04
34260328,77,8,17,2014-07-07 18:56:05
34261727,77,7,18,2014-07-08 18:15:03
34261728,77,5,20,2014-07-08 18:16:02
34261752,77,3,22,2014-07-08 18:40:02
34261757,77,2,23,2014-07-08 18:45:03
34261765,77,1,24,2014-07-08 18:53:03
34271621,77,6,18,2014-07-15 15:09:03
34306418,77,18,6,2014-08-08 19:17:02
34306447,77,19,5,2014-08-08 19:46:02
34322054,77,8,16,2014-08-19 15:53:02
34366983,80,11,4,2014-03-19 21:47:02
34367438,80,0,15,2014-03-20 05:22:02
34464327,80,4,10,2014-05-27 19:06:02
34467183,80,5,9,2014-05-29 18:42:03
34517286,80,12,3,2014-07-03 13:45:03
34517752,80,13,2,2014-07-03 21:31:02
34518450,80,15,0,2014-07-04 09:09:02
34518455,80,14,1,2014-07-04 09:14:02
34565137,80,3,11,2014-08-05 19:27:02
34684992,82,15,0,2014-04-28 09:01:03
34687060,82,1,13,2014-04-29 19:29:03
34711242,82,14,1,2014-05-16 14:32:02
34721359,82,6,8,2014-05-23 15:09:02
34741494,82,2,11,2014-06-06 14:44:04
34741495,82,3,9,2014-06-06 14:45:03
34747267,82,9,4,2014-06-10 14:57:03
34747268,82,10,3,2014-06-10 14:58:02
34856911,82,0,14,2014-08-25 18:32:02
34871344,83,10,5,2014-03-04 19:09:03
34871407,83,11,4,2014-03-04 20:12:03
34974512,83,7,7,2014-05-16 18:33:02
34975468,83,5,9,2014-05-17 10:29:02
35033776,83,12,3,2014-06-26 22:17:02
35045448,83,8,6,2014-07-05 00:49:03
35045502,83,9,5,2014-07-05 01:43:03
35093457,83,4,10,2014-08-07 09:09:03
35128908,84,0,3,2014-04-09 12:33:03
35128915,84,0,15,2014-04-09 12:40:02
35128924,84,1,14,2014-04-09 12:49:02
35128926,84,3,12,2014-04-09 12:51:02
35128928,84,2,13,2014-04-09 12:53:03
35129321,84,4,11,2014-04-09 19:26:03
35130292,84,5,10,2014-04-10 11:37:02
35130293,84,6,9,2014-04-10 11:38:02
35130294,84,7,8,2014-04-10 11:39:03
35130573,84,8,7,2014-04-10 16:18:03
35132055,84,9,6,2014-04-11 17:00:02
35132130,84,10,5,2014-04-11 18:15:02
35132147,84,11,4,2014-04-11 18:32:02
35154865,84,4,10,2014-04-27 13:16:02
35154926,84,6,8,2014-04-27 14:17:03
35157422,84,3,11,2014-04-29 07:54:03
35157424,84,1,12,2014-04-29 07:56:02
35157448,84,2,11,2014-04-29 08:20:02
35157694,84,2,12,2014-04-29 12:26:03
35157884,84,1,13,2014-04-29 15:36:03
35158050,84,4,9,2014-04-29 18:22:02
35158058,84,5,9,2014-04-29 18:30:03
35171922,84,7,7,2014-05-09 09:35:03
35198383,84,10,4,2014-05-27 18:36:03
35198393,84,9,5,2014-05-27 18:46:02
35198428,84,8,6,2014-05-27 19:21:03
35205649,84,12,3,2014-06-01 19:42:03
35229998,84,13,2,2014-06-18 19:35:02
35265575,84,11,3,2014-07-13 12:32:02
35350300,2,0,26,2014-09-10 08:48:03
35668675,2,8,17,2015-04-20 09:23:03
35668680,2,8,16,2015-04-20 09:28:02
35668681,2,7,17,2015-04-20 09:29:03
35668798,2,6,19,2015-04-20 11:26:03
35669245,2,10,15,2015-04-20 18:53:01
35669954,2,11,14,2015-04-21 06:42:02
35670020,2,13,12,2015-04-21 07:48:02
35670021,2,12,13,2015-04-21 07:49:03
35670080,2,5,20,2015-04-21 08:48:02
35670085,2,4,20,2015-04-21 08:53:02
35670101,2,3,21,2015-04-21 09:09:02
35670104,2,2,22,2015-04-21 09:12:02
35670110,2,1,22,2015-04-21 09:18:02
35670113,2,0,23,2015-04-21 09:21:02
35670131,2,0,24,2015-04-21 09:39:02
35670134,2,0,25,2015-04-21 09:42:02
35700699,2,14,11,2015-05-12 17:21:02
35700710,2,16,9,2015-05-12 17:32:02
35700722,2,15,10,2015-05-12 17:44:03
35711693,2,7,18,2015-05-20 08:35:02
35711789,2,4,21,2015-05-20 10:11:02
36000824,3,10,4,2014-12-08 12:54:02
36001935,3,11,3,2014-12-09 07:25:02
36061566,3,0,9,2015-01-19 17:31:02
36214926,3,12,2,2015-05-06 09:12:02
36215130,3,13,1,2015-05-06 12:36:02
36235528,3,1,13,2015-05-20 16:41:03
36235601,3,2,12,2015-05-20 17:54:03
36527576,4,0,10,2014-12-10 17:37:02
36635027,4,9,1,2015-02-23 08:46:02
36635047,4,8,2,2015-02-23 09:06:02
36961826,5,1,17,2014-10-09 16:01:01
36963487,5,0,18,2014-10-10 19:42:04
36964431,5,3,15,2014-10-11 11:26:02
36964432,5,5,13,2014-10-11 11:27:03
37023293,5,4,14,2014-11-21 08:37:03
37403184,5,2,16,2015-08-12 16:01:02
37476318,6,1,13,2014-10-03 07:50:02
37476328,6,2,12,2014-10-03 08:00:03
37476594,6,3,11,2014-10-03 12:26:03
37578719,6,3,10,2014-12-13 10:40:03
37819029,6,14,0,2015-05-29 11:53:02
37968686,7,12,2,2014-09-10 18:33:02
37968759,7,14,0,2014-09-10 19:46:01
38157053,7,0,7,2015-01-20 10:46:02
38157057,7,0,8,2015-01-20 10:50:02
38355722,7,10,3,2015-06-07 18:21:02
38355759,7,11,2,2015-06-07 18:58:02
38510592,8,2,12,2014-09-24 07:34:02
38511476,8,1,13,2014-09-24 22:18:03
38660656,8,15,0,2015-01-06 20:35:02
38781390,8,11,3,2015-03-31 17:56:02
38781394,8,12,2,2015-03-31 18:00:02
38781414,8,13,1,2015-03-31 18:20:02
38781425,8,14,0,2015-03-31 18:31:02
38838491,8,10,3,2015-05-10 12:20:02
39082723,9,3,11,2014-10-28 07:40:03
39224268,9,7,7,2015-02-03 15:07:02
39246155,9,8,5,2015-02-18 19:56:02
39463669,9,2,12,2015-07-20 07:47:02
39463671,9,1,13,2015-07-20 07:49:02
39463992,9,0,14,2015-07-20 13:10:03
39479148,9,11,3,2015-07-31 01:48:02
39480623,9,12,2,2015-08-01 02:23:02
39755210,10,15,0,2015-02-08 17:06:02
40243904,11,0,11,2015-01-15 10:56:03
40243905,11,0,12,2015-01-15 10:57:02
40245864,11,5,10,2015-01-16 19:36:02
40245865,11,6,10,2015-01-16 19:37:02
40245866,11,6,9,2015-01-16 19:38:02
40363782,11,7,11,2015-04-08 18:04:03
40445642,11,15,3,2015-06-04 17:17:02
40534146,11,6,12,2015-08-05 11:56:03
40534156,11,5,13,2015-08-05 12:06:02
40535326,11,4,14,2015-08-06 07:36:02
40544006,11,1,17,2015-08-12 08:16:02
40544442,11,2,16,2015-08-12 15:32:02
40544443,11,3,15,2015-08-12 15:33:03
40767977,12,1,5,2015-01-15 18:26:02
40767979,12,2,4,2015-01-15 18:28:02
40767987,12,2,5,2015-01-15 18:36:03
40767988,12,8,6,2015-01-15 18:37:02
40767989,12,8,5,2015-01-15 18:38:02
40769422,12,13,4,2015-01-16 18:31:02
40827980,12,15,3,2015-02-26 10:32:02
41409036,13,5,8,2015-04-07 08:48:02
41430426,13,0,14,2015-04-22 07:51:02
41430552,13,1,12,2015-04-22 09:57:02
41430553,13,2,10,2015-04-22 09:58:02
41571407,13,15,0,2015-07-29 12:35:02
41634881,14,13,5,2014-09-11 15:58:02
41816698,14,0,13,2015-01-16 19:01:02
41816713,14,2,13,2015-01-16 19:16:02
41817964,14,1,14,2015-01-17 16:07:02
41817965,14,1,13,2015-01-17 16:08:02
42109122,14,9,8,2015-08-08 08:23:02
42444694,16,3,11,2015-03-30 07:38:02
42624471,16,2,12,2015-08-02 13:33:02
42674436,21,10,4,2014-09-06 07:47:03
42674502,21,9,5,2014-09-06 08:53:02
42683702,21,14,1,2014-09-12 18:13:03
42768450,21,8,6,2014-11-11 11:07:02
42866669,21,0,9,2015-01-18 16:26:02
42866670,21,1,10,2015-01-18 16:27:02
42866671,21,2,9,2015-01-18 16:28:02
42866672,21,2,8,2015-01-18 16:29:02
43208285,22,1,26,2014-09-13 10:13:02
43208291,22,0,26,2014-09-13 10:19:04
43208410,22,1,25,2014-09-13 12:18:03
43208412,22,2,24,2014-09-13 12:20:03
43208414,22,3,23,2014-09-13 12:22:01
43208416,22,4,22,2014-09-13 12:24:02
43208418,22,5,21,2014-09-13 12:26:02
43208420,22,6,20,2014-09-13 12:28:02
43262281,22,12,14,2014-10-21 18:31:02
43263664,22,11,15,2014-10-22 17:34:03
43275150,22,8,17,2014-10-30 17:03:02
43318449,22,23,4,2014-11-29 18:48:03
43324112,22,22,5,2014-12-03 17:11:03
43327984,22,24,3,2014-12-06 09:43:02
43328586,22,25,2,2014-12-06 19:45:03
43352340,22,20,6,2014-12-23 07:52:02
43352365,22,19,7,2014-12-23 08:17:02
43389827,22,0,17,2015-01-18 08:41:02
43389828,22,3,18,2015-01-18 08:42:02
43390473,22,0,21,2015-01-18 19:27:02
43475054,22,16,10,2015-03-18 14:12:02
43475246,22,17,9,2015-03-18 17:24:02
43475374,22,18,8,2015-03-18 19:32:03
43495221,22,11,13,2015-04-01 14:20:02
43495234,22,10,14,2015-04-01 14:33:02
43495369,22,12,12,2015-04-01 16:48:02
43496319,22,9,15,2015-04-02 08:38:02
43498024,22,8,16,2015-04-03 13:04:02
43535570,22,17,8,2015-04-29 17:23:03
43542222,22,18,7,2015-05-04 08:15:02
43542777,22,19,6,2015-05-04 17:30:02
43543619,22,20,5,2015-05-05 07:32:02
43549523,22,26,1,2015-05-09 10:05:03
43550991,22,16,6,2015-05-10 10:33:02
43551010,22,15,7,2015-05-10 10:52:03
43552341,22,14,8,2015-05-11 09:03:02
43552465,22,13,9,2015-05-11 11:07:02
43586529,22,0,27,2015-06-04 03:06:02
43787089,23,1,13,2014-10-22 14:16:02
43788733,23,3,11,2014-10-23 17:40:02
43788734,23,3,10,2014-10-23 17:41:04
43930946,23,1,14,2015-01-30 12:17:02
44078767,23,7,7,2015-05-13 07:46:02
44136355,23,13,2,2015-06-22 12:18:02
44137621,23,15,0,2015-06-23 09:24:02
44137759,23,14,1,2015-06-23 11:42:03
44173942,23,10,4,2015-07-18 16:53:02
44285976,24,0,15,2014-10-05 10:00:02
44399581,24,3,11,2014-12-23 07:47:02
44399616,24,2,12,2014-12-23 08:22:02
44496340,24,9,5,2015-02-28 12:31:03
44824561,25,12,3,2014-10-15 19:22:02
44826254,25,13,2,2014-10-16 23:35:03
44891613,25,5,9,2014-12-01 09:03:02
44972728,25,0,14,2015-01-26 17:13:02
44982787,25,1,13,2015-02-02 16:53:02
44982851,25,2,12,2015-02-02 17:57:02
44982852,25,4,10,2015-02-02 17:58:01
45015598,25,3,11,2015-02-25 11:46:02
45015601,25,6,8,2015-02-25 11:49:02
45163555,25,11,3,2015-06-08 14:06:02
45164648,25,12,2,2015-06-09 08:25:02
45173249,25,14,1,2015-06-15 07:46:02
45173380,25,15,0,2015-06-15 09:57:02
45283921,25,7,7,2015-08-31 07:57:02
45487219,26,0,8,2015-01-20 09:01:03
45487220,26,1,9,2015-01-20 09:02:02
45487221,26,1,8,2015-01-20 09:03:02
45493448,26,4,2,2015-01-24 16:50:02
45869802,27,11,3,2014-10-14 09:57:03
45920714,27,12,2,2014-11-18 18:38:02
46002678,27,3,10,2015-01-14 16:57:03
46002729,27,2,11,2015-01-14 17:48:02
46002763,27,1,12,2015-01-14 18:22:02
46003694,27,4,9,2015-01-15 09:53:02
46003784,27,5,8,2015-01-15 11:23:02
46133257,27,13,1,2015-04-15 10:50:02
46134516,27,2,12,2015-04-16 07:49:02
46332602,28,11,10,2014-09-01 07:52:04
46406370,28,22,0,2014-10-23 09:42:02
46536059,28,2,19,2015-01-21 11:35:02
46908396,29,3,20,2014-10-08 09:45:03
46911271,29,2,21,2014-10-10 09:40:02
46911358,29,1,22,2014-10-10 11:07:03
47007740,29,12,10,2014-12-16 09:38:03
47007835,29,10,12,2014-12-16 11:13:03
47054144,29,0,11,2015-01-17 15:17:02
47054145,29,0,12,2015-01-17 15:18:02
47054146,29,1,10,2015-01-17 15:19:02
47054147,29,1,11,2015-01-17 15:20:02
47055441,29,14,8,2015-01-18 12:54:02
47055442,29,15,6,2015-01-18 12:55:02
47055443,29,14,7,2015-01-18 12:56:03
47055444,29,12,9,2015-01-18 12:57:02
47072610,29,7,15,2015-01-30 11:03:02
47072895,29,6,16,2015-01-30 15:48:01
47107162,29,5,17,2015-02-23 10:58:01
47130037,29,4,18,2015-03-11 09:13:02
47130065,29,3,19,2015-03-11 09:41:02
47147316,29,13,9,2015-03-23 09:13:02
47167495,29,15,7,2015-04-06 09:34:02
47193750,29,17,5,2015-04-24 17:42:02
47193755,29,18,4,2015-04-24 17:47:02
47193960,29,16,6,2015-04-24 21:12:02
47270148,29,13,8,2015-06-16 23:53:01
47429581,30,6,8,2014-10-06 17:07:02
47430402,30,5,9,2014-10-07 06:48:02
47430458,30,4,10,2014-10-07 07:44:02
47430462,30,3,11,2014-10-07 07:48:02
47461434,30,15,0,2014-10-28 20:03:03
47490978,30,2,12,2014-11-18 08:33:02
47491032,30,1,13,2014-11-18 09:27:03
47833062,30,0,14,2015-07-14 08:52:02
48108115,31,6,8,2015-01-22 07:22:02
48108206,31,9,5,2015-01-22 08:53:02
48108262,31,10,4,2015-01-22 09:49:02
48117540,31,5,9,2015-01-28 20:27:02
48174473,31,1,13,2015-03-09 10:23:02
48174526,31,3,11,2015-03-09 11:16:02
48208995,31,7,7,2015-04-02 09:47:02
48231976,31,4,10,2015-04-18 09:17:03
48237609,31,1,12,2015-04-22 09:15:02
48237610,31,2,11,2015-04-22 09:16:02
48259178,31,5,8,2015-05-07 08:53:01
48259265,31,6,7,2015-05-07 10:20:02
48409844,31,2,12,2015-08-20 08:18:02
48623678,32,5,4,2015-01-16 17:02:02
49133797,33,0,15,2015-01-07 07:57:02
49155391,33,7,6,2015-01-22 07:52:03
49355788,33,7,7,2015-06-10 20:21:02
49531139,34,4,18,2014-10-11 14:53:02
49584153,34,5,17,2014-11-17 10:36:03
49584155,34,3,19,2014-11-17 10:38:03
49584158,34,2,20,2014-11-17 10:41:03
49584162,34,1,21,2014-11-17 10:45:02
49635879,34,7,15,2014-12-23 08:55:02
49765578,34,8,13,2015-03-23 11:40:02
49765867,34,10,11,2015-03-23 16:29:02
49765919,34,11,10,2015-03-23 17:21:02
49765927,34,9,12,2015-03-23 17:29:02
49766843,34,7,14,2015-03-24 08:45:02
49767357,34,6,15,2015-03-24 17:19:02
49767517,34,5,16,2015-03-24 19:59:02
49768339,34,4,17,2015-03-25 09:41:03
49772644,34,3,18,2015-03-28 09:26:02
49872471,34,0,22,2015-06-05 20:12:02
49914890,34,0,2,2015-07-05 11:42:02
50053627,35,8,1,2014-10-10 19:58:03
50054699,35,7,2,2014-10-11 13:50:02
50054700,35,6,3,2014-10-11 13:51:03
50664931,36,11,3,2014-12-10 17:28:02
50664936,36,12,2,2014-12-10 17:33:03
50665121,36,10,4,2014-12-10 20:38:03
50696598,36,9,5,2015-01-01 17:28:02
50696600,36,8,6,2015-01-01 17:30:02
50706796,36,15,0,2015-01-08 19:28:02
50734136,36,4,10,2015-01-27 19:08:02
50734911,36,3,11,2015-01-28 08:03:03
50735036,36,2,12,2015-01-28 10:08:02
50758578,36,13,1,2015-02-13 18:33:02
51500230,37,0,10,2015-07-15 14:59:02
51500585,37,4,5,2015-07-15 20:54:02
51508559,37,9,1,2015-07-21 09:48:02
51619466,38,4,10,2014-10-07 08:08:03
51619512,38,5,9,2014-10-07 08:54:02
51654620,38,1,14,2014-10-31 18:05:02
51658923,38,3,11,2014-11-03 17:48:02
51660365,38,2,12,2014-11-04 17:51:02
51680152,38,15,0,2014-11-18 11:43:01
52290188,39,0,9,2015-01-17 12:11:02
52290403,39,0,5,2015-01-17 15:46:02
52387938,39,1,16,2015-03-26 10:25:02
52387953,39,2,15,2015-03-26 10:40:02
52387962,39,3,14,2015-03-26 10:49:02
52395664,39,17,0,2015-03-31 19:12:02
52443865,39,0,17,2015-05-04 09:07:02
52678667,41,2,11,2014-10-15 15:23:03
52678765,41,8,5,2014-10-15 17:01:02
52821181,41,10,2,2015-01-22 15:01:02
53340520,42,0,7,2015-01-19 15:37:01
53383458,42,7,5,2015-02-18 11:18:03
53463015,42,2,11,2015-04-14 18:46:03
53539718,42,3,10,2015-06-07 08:00:03
53611773,42,11,2,2015-07-27 11:11:02
53694482,45,2,11,2014-09-23 19:28:02
53816628,45,6,7,2014-12-17 15:40:02
54090787,45,12,1,2015-06-26 09:33:02
54090921,45,13,0,2015-06-26 11:47:02
54266853,46,5,8,2014-10-27 16:01:03
54455121,46,1,13,2015-03-07 10:15:02
54455215,46,0,14,2015-03-07 11:49:01
54465927,46,4,9,2015-03-14 23:21:02
54466347,46,4,8,2015-03-15 06:21:02
54668320,46,7,6,2015-08-02 23:09:02
54668989,46,3,10,2015-08-03 10:18:02
54669072,46,2,11,2015-08-03 11:41:02
54669090,46,8,5,2015-08-03 11:59:02
54781707,47,11,6,2014-10-21 13:51:03
54905526,47,13,4,2015-01-15 13:54:03
54905581,47,15,2,2015-01-15 14:49:03
54910203,47,0,6,2015-01-18 19:51:02
54910205,47,0,7,2015-01-18 19:53:02
54910207,47,10,6,2015-01-18 19:55:02
54910208,47,13,3,2015-01-18 19:56:02
54958673,47,1,16,2015-02-21 11:44:02
55012311,47,3,14,2015-03-30 18:44:02
55095341,47,12,5,2015-05-27 13:17:01
55329683,48,13,0,2014-11-07 11:48:02
55329699,48,9,3,2014-11-07 12:04:03
55329724,48,8,4,2014-11-07 12:29:02
55329737,48,7,5,2014-11-07 12:42:03
55329759,48,6,6,2014-11-07 13:04:03
55982891,49,0,3,2015-02-05 11:54:02
56050692,49,12,5,2015-03-24 14:58:02
56050732,49,13,4,2015-03-24 15:38:02
56050735,49,14,3,2015-03-24 15:41:02
56059598,49,8,9,2015-03-30 19:25:01
56059603,49,9,8,2015-03-30 19:30:02
56063824,49,7,10,2015-04-02 17:52:02
56063834,49,6,11,2015-04-02 18:02:02
56063851,49,4,13,2015-04-02 18:19:02
56154598,49,17,1,2015-06-04 21:43:01
56169806,49,2,15,2015-06-15 15:40:02
56169807,49,2,14,2015-06-15 15:41:02
56225821,49,8,8,2015-07-24 15:23:02
56240377,49,15,2,2015-08-03 18:57:03
56240407,49,16,1,2015-08-03 19:27:02
56240410,49,17,0,2015-08-03 19:30:03
56253133,49,16,0,2015-08-12 15:33:03
56253163,49,11,5,2015-08-12 16:03:02
56253169,49,10,6,2015-08-12 16:09:02
56253199,49,9,7,2015-08-12 16:39:02
56253291,49,7,9,2015-08-12 18:11:02
56253314,49,6,10,2015-08-12 18:34:02
56253363,49,4,12,2015-08-12 19:23:02
56263179,49,8,7,2015-08-19 15:28:02
56263226,49,7,8,2015-08-19 16:15:02
56263331,49,4,11,2015-08-19 18:00:02
56263334,49,3,12,2015-08-19 18:03:02
56263364,49,2,13,2015-08-19 18:33:01
56263368,49,1,14,2015-08-19 18:37:02
56263370,49,0,15,2015-08-19 18:39:03
56483248,50,0,0,2015-01-20 08:07:03
56483250,50,0,1,2015-01-20 08:09:02
56483251,50,0,2,2015-01-20 08:10:02
56483260,50,4,2,2015-01-20 08:19:03
56483261,50,4,3,2015-01-20 08:20:02
56483264,50,4,4,2015-01-20 08:23:03
56505278,50,4,17,2015-02-04 15:18:03
56666338,50,2,19,2015-05-27 15:25:03
56666344,50,1,20,2015-05-27 15:31:02
56666355,50,3,18,2015-05-27 15:42:03
56756209,50,0,21,2015-07-29 08:10:02
56778277,50,19,1,2015-08-13 17:23:02
56778285,50,20,0,2015-08-13 17:31:02
56778289,50,18,2,2015-08-13 17:35:02
56778290,50,17,3,2015-08-13 17:36:02
56778291,50,16,4,2015-08-13 17:37:02
56778292,50,15,5,2015-08-13 17:38:01
56778293,50,14,6,2015-08-13 17:39:02
56778294,50,12,8,2015-08-13 17:40:02
56778300,50,11,9,2015-08-13 17:46:01
56778314,50,10,10,2015-08-13 18:00:02
56815654,51,8,7,2014-09-08 16:24:02
56866192,51,9,7,2014-10-14 15:04:02
56866202,51,6,10,2014-10-14 15:14:02
56866217,51,5,11,2014-10-14 15:29:02
56866219,51,4,12,2014-10-14 15:31:03
56866277,51,8,8,2014-10-14 16:29:02
56866282,51,15,1,2014-10-14 16:34:02
56866285,51,13,3,2014-10-14 16:37:03
56866288,51,12,4,2014-10-14 16:40:02
56866290,51,11,5,2014-10-14 16:42:03
56866312,51,10,6,2014-10-14 17:04:03
56866347,51,2,14,2014-10-14 17:39:02
56866369,51,1,15,2014-10-14 18:01:02
56866372,51,0,16,2014-10-14 18:04:02
56869078,51,14,3,2014-10-16 15:10:02
57036264,51,5,12,2015-02-09 18:01:02
57300340,51,15,2,2015-08-12 14:54:02
57337536,54,4,9,2014-09-07 11:23:03
57337633,54,3,10,2014-09-07 13:00:03
57526223,54,0,7,2015-01-17 08:56:02
57526235,54,1,6,2015-01-17 09:08:02
57526243,54,0,6,2015-01-17 09:16:02
57526283,54,1,5,2015-01-17 09:56:02
57526293,54,0,5,2015-01-17 10:06:02
57526376,54,3,6,2015-01-17 11:29:02
57526378,54,3,5,2015-01-17 11:31:02
57527618,54,0,3,2015-01-18 08:11:02
57527621,54,0,2,2015-01-18 08:14:02
57527631,54,2,3,2015-01-18 08:24:02
57527632,54,2,4,2015-01-18 08:25:02
57632832,54,1,12,2015-04-01 10:50:02
57632853,54,2,11,2015-04-01 11:11:01
57653280,54,4,8,2015-04-15 16:07:02
57653281,54,3,9,2015-04-15 16:08:02
57942375,55,15,6,2014-11-03 17:24:03
57942379,55,16,5,2014-11-03 17:28:03
57942393,55,17,4,2014-11-03 17:42:03
57942429,55,19,2,2014-11-03 18:18:02
57942430,55,20,1,2014-11-03 18:19:02
57942432,55,21,0,2014-11-03 18:21:02
58051962,55,7,13,2015-01-18 20:12:02
58084837,55,6,13,2015-02-10 16:08:02
58084838,55,7,12,2015-02-10 16:09:03
58084905,55,14,7,2015-02-10 17:16:02
58104914,55,4,17,2015-02-24 14:47:02
58104919,55,3,18,2015-02-24 14:52:01
58104961,55,2,19,2015-02-24 15:34:02
58104967,55,1,20,2015-02-24 15:40:02
58104970,55,0,21,2015-02-24 15:43:03
58282582,55,12,6,2015-06-28 08:24:01
58282583,55,12,5,2015-06-28 08:25:02
58282584,55,14,3,2015-06-28 08:26:02
58282585,55,16,1,2015-06-28 08:27:02
58282586,55,16,2,2015-06-28 08:28:02
58282587,55,0,0,2015-06-28 08:29:02
58282730,55,0,5,2015-06-28 10:52:01
58282731,55,0,6,2015-06-28 10:53:02
58282742,55,0,12,2015-06-28 11:04:02
58282743,55,0,13,2015-06-28 11:05:02
58282744,55,1,12,2015-06-28 11:06:02
58282747,55,1,13,2015-06-28 11:09:02
58282775,55,1,15,2015-06-28 11:37:02
58282776,55,1,18,2015-06-28 11:38:02
58282777,55,1,19,2015-06-28 11:39:02
58357259,55,2,18,2015-08-19 08:36:02
58357260,55,2,16,2015-08-19 08:37:02
58398043,56,1,6,2014-09-17 12:42:04
58398054,56,0,7,2014-09-17 12:53:02
58398066,56,5,9,2014-09-17 13:05:03
58398073,56,6,8,2014-09-17 13:12:02
58398150,56,7,7,2014-09-17 14:29:02
58398261,56,3,11,2014-09-17 16:20:02
58398271,56,2,12,2014-09-17 16:30:02
58398289,56,1,13,2014-09-17 16:48:02
58398307,56,0,14,2014-09-17 17:06:02
58398343,56,8,6,2014-09-17 17:42:02
58398344,56,9,5,2014-09-17 17:43:02
58398345,56,10,4,2014-09-17 17:44:03
58398346,56,12,2,2014-09-17 17:45:02
58398348,56,11,3,2014-09-17 17:47:02
58429736,56,14,3,2014-10-09 12:59:02
58429769,56,13,4,2014-10-09 13:32:02
58429771,56,13,2,2014-10-09 13:34:03
58429786,56,12,3,2014-10-09 13:49:03
58429789,56,12,4,2014-10-09 13:52:03
58429790,56,12,5,2014-10-09 13:53:04
58429890,56,15,2,2014-10-09 15:33:02
58572389,56,0,16,2015-01-16 14:56:02
58806125,56,0,9,2015-06-28 07:04:02
58806126,56,2,7,2015-06-28 07:05:01
58806127,56,3,6,2015-06-28 07:06:02
58806128,56,5,4,2015-06-28 07:07:02
58806129,56,6,3,2015-06-28 07:08:02
58806130,56,0,2,2015-06-28 07:09:02
58806147,56,1,1,2015-06-28 07:26:02
58806148,56,2,0,2015-06-28 07:27:02
58806150,56,1,0,2015-06-28 07:29:02
58806216,56,0,4,2015-06-28 08:35:02
58818143,56,2,14,2015-07-06 15:28:02
58830803,56,2,5,2015-07-15 12:30:02
58830804,56,5,2,2015-07-15 12:31:02
58830811,56,4,3,2015-07-15 12:38:01
58849554,56,3,4,2015-07-28 13:02:02
58849568,56,6,1,2015-07-28 13:16:02
58849569,56,7,0,2015-07-28 13:17:02
58964904,57,13,0,2014-10-17 13:24:03
58964909,57,12,0,2014-10-17 13:29:03
58964933,57,11,1,2014-10-17 13:53:03
58965132,57,10,2,2014-10-17 17:12:02
58965164,57,8,4,2014-10-17 17:44:01
58965165,57,7,5,2014-10-17 17:45:03
58965182,57,6,6,2014-10-17 18:02:03
58965183,57,5,7,2014-10-17 18:03:03
58965197,57,4,8,2014-10-17 18:17:03
58965220,57,3,9,2014-10-17 18:40:03
58965222,57,2,10,2014-10-17 18:42:02
59153267,57,12,1,2015-02-25 09:14:02
59241230,57,6,7,2015-04-27 14:53:02
59327083,57,7,6,2015-06-26 10:39:01
59354241,57,5,8,2015-07-15 09:25:02
59367851,57,1,12,2015-07-24 20:15:02
59367855,57,2,11,2015-07-24 20:19:02
59485987,58,13,5,2014-10-15 19:04:03
60011976,59,11,10,2014-10-17 10:30:03
60011979,59,10,11,2014-10-17 10:33:03
60029721,59,22,0,2014-10-29 18:18:02
60192540,59,8,13,2015-02-19 20:21:02
60324038,59,7,13,2015-05-22 07:44:02
60693961,60,5,7,2015-02-04 10:17:02
61240679,61,19,5,2015-02-20 11:14:02
61310969,61,17,7,2015-04-10 07:51:03
61310970,61,16,8,2015-04-10 07:52:02
61368609,61,11,13,2015-05-20 11:09:02
61368624,61,10,14,2015-05-20 11:24:03
61381851,61,14,10,2015-05-29 15:51:02
61492004,61,12,12,2015-08-14 12:03:02
61492005,61,13,11,2015-08-14 12:04:02
61500912,61,15,9,2015-08-20 16:31:02
61539929,62,5,11,2014-09-17 15:10:02
61600363,62,6,10,2014-10-29 14:31:02
61600364,62,6,8,2014-10-29 14:32:03
61600365,62,8,5,2014-10-29 14:33:02
61673836,62,5,10,2014-12-19 15:23:02
61714407,62,0,13,2015-01-16 19:36:02
